count,channel_1,channel_2,channel_3,channel_4,acc_x,acc_y,acc_z,resistance_1,resistance_2,resistance_3,resistance_4,resistance_5,timestamp,marker,class
108.0,-1001.823831,-379.401631,-924.366763,-331.360746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023684.327522,0.0,eyes_blink
108.0,-997.605224,-396.010527,-936.570056,-328.380046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023684.327545,0.0,eyes_blink
109.0,-969.002469,-388.583085,-929.408148,-311.131627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023684.328089,0.0,eyes_blink
109.0,-1004.45672,-374.532281,-903.494381,-315.567148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023684.328113,0.0,eyes_blink
110.0,-997.433188,-372.920384,-920.963454,-322.22417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023684.342614,0.0,eyes_blink
110.0,-982.297813,-384.031627,-924.710833,-316.573181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023684.342634,0.0,eyes_blink
111.0,-998.140029,-392.001354,-930.915328,-307.892874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023684.357905,0.0,eyes_blink
111.0,-990.562992,-364.023162,-900.408964,-305.619015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023684.357923,0.0,eyes_blink
112.0,-990.847224,-366.753289,-909.863431,-318.985417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023684.358167,0.0,eyes_blink
112.0,-959.263769,-378.993982,-924.434081,-311.950665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023684.358192,0.0,eyes_blink
113.0,-997.990433,-394.035859,-932.845116,-313.757037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023684.372777,0.0,eyes_blink
113.0,-992.290826,-373.758122,-904.436836,-314.864047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023684.372792,0.0,eyes_blink
114.0,-981.359098,-364.606587,-905.098798,-311.715051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023684.387583,0.0,eyes_blink
114.0,-969.855166,-382.831119,-925.21946,-310.918453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023684.387656,0.0,eyes_blink
115.0,-958.788802,-378.971542,-918.09869,-292.454567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023684.38793,0.0,eyes_blink
115.0,-983.801253,-356.722877,-886.993942,-296.897568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704023684.387973,0.0,eyes_blink
